date,pollution,dew,temp,press,wnd_spd
2011-10-06 22:00:00,0.0,6,12.0,1020.0,1.79
2011-10-06 23:00:00,0.0,6,9.0,1020.0,0.89
2011-10-07 00:00:00,0.0,6,9.0,1020.0,2.68
2011-10-07 01:00:00,0.0,7,9.0,1020.0,0.89
2011-10-07 02:00:00,0.0,6,10.0,1020.0,0.89
2011-10-07 03:00:00,0.0,6,8.0,1020.0,1.78
2011-10-07 04:00:00,0.0,5,8.0,1020.0,0.89
2011-10-07 05:00:00,0.0,5,7.0,1020.0,0.89
2011-10-07 06:00:00,0.0,5,8.0,1020.0,1.78
2011-10-07 07:00:00,0.0,5,7.0,1020.0,1.79
2011-10-07 08:00:00,0.0,8,10.0,1021.0,4.92
2011-10-07 09:00:00,0.0,9,14.0,1021.0,0.89
2011-10-07 10:00:00,0.0,9,16.0,1021.0,1.78
2011-10-07 11:00:00,0.0,10,18.0,1021.0,3.57
2011-10-07 12:00:00,0.0,10,20.0,1019.0,1.79
2011-10-07 13:00:00,0.0,9,20.0,1019.0,4.92
2011-10-07 14:00:00,0.0,9,21.0,1018.0,8.94
2011-10-07 15:00:00,0.0,9,21.0,1017.0,12.96
2011-10-07 16:00:00,162.0,9,21.0,1017.0,16.98
2011-10-07 17:00:00,139.0,10,20.0,1017.0,20.11
2011-10-07 18:00:00,104.0,11,16.0,1017.0,21.0
2011-10-07 19:00:00,144.0,11,14.0,1018.0,21.89
2011-10-07 20:00:00,146.0,11,14.0,1018.0,23.68
2011-10-07 21:00:00,162.0,11,15.0,1018.0,25.47
2011-10-07 22:00:00,168.0,10,13.0,1019.0,0.89
2011-10-07 23:00:00,145.0,10,12.0,1019.0,1.78
2011-10-08 00:00:00,164.0,10,12.0,1019.0,2.67
2011-10-08 01:00:00,146.0,9,11.0,1019.0,0.89
2011-10-08 02:00:00,122.0,9,10.0,1019.0,2.68
2011-10-08 03:00:00,103.0,9,10.0,1019.0,4.47
2011-10-08 04:00:00,125.0,10,11.0,1018.0,7.6
2011-10-08 05:00:00,138.0,10,11.0,1019.0,9.39
2011-10-08 06:00:00,144.0,10,12.0,1019.0,11.18
2011-10-08 07:00:00,150.0,9,11.0,1019.0,12.97
2011-10-08 08:00:00,164.0,10,13.0,1020.0,16.1
2011-10-08 09:00:00,113.0,10,15.0,1020.0,17.89
2011-10-08 10:00:00,110.0,10,17.0,1020.0,19.68
2011-10-08 11:00:00,111.0,10,18.0,1019.0,0.89
2011-10-08 12:00:00,111.0,13,20.0,1018.0,1.79
2011-10-08 13:00:00,150.0,13,21.0,1017.0,0.89
2011-10-08 14:00:00,160.0,13,21.0,1016.0,1.78
2011-10-08 15:00:00,181.0,14,21.0,1016.0,2.67
2011-10-08 16:00:00,230.0,14,20.0,1016.0,1.79
2011-10-08 17:00:00,250.0,14,20.0,1016.0,1.79
2011-10-08 18:00:00,258.0,14,19.0,1016.0,2.68
2011-10-08 19:00:00,293.0,15,17.0,1016.0,0.89
2011-10-08 20:00:00,325.0,15,17.0,1017.0,1.78
2011-10-08 21:00:00,324.0,15,16.0,1017.0,2.67
2011-10-08 22:00:00,329.0,15,16.0,1017.0,0.89
2011-10-08 23:00:00,347.0,15,16.0,1017.0,0.89
2011-10-09 00:00:00,351.0,14,15.0,1017.0,1.78
2011-10-09 01:00:00,354.0,15,15.0,1017.0,0.89
2011-10-09 02:00:00,314.0,15,17.0,1017.0,1.78
2011-10-09 03:00:00,349.0,14,16.0,1017.0,2.67
2011-10-09 04:00:00,341.0,14,16.0,1016.0,1.79
2011-10-09 05:00:00,324.0,14,15.0,1017.0,3.58
2011-10-09 06:00:00,274.0,14,15.0,1017.0,0.89
2011-10-09 07:00:00,269.0,14,14.0,1018.0,3.13
2011-10-09 08:00:00,284.0,15,17.0,1019.0,0.89
2011-10-09 09:00:00,312.0,15,19.0,1020.0,1.79
2011-10-09 10:00:00,360.0,16,20.0,1020.0,4.92
2011-10-09 11:00:00,404.0,15,20.0,1019.0,6.71
2011-10-09 12:00:00,378.0,13,24.0,1018.0,3.13
2011-10-09 13:00:00,318.0,11,25.0,1017.0,4.92
2011-10-09 14:00:00,297.0,13,25.0,1017.0,1.79
2011-10-09 15:00:00,271.0,14,24.0,1017.0,5.81
2011-10-09 16:00:00,303.0,15,23.0,1018.0,8.94
2011-10-09 17:00:00,335.0,15,21.0,1018.0,10.73
2011-10-09 18:00:00,340.0,16,20.0,1018.0,12.52
2011-10-09 19:00:00,435.0,16,19.0,1019.0,14.31
2011-10-09 20:00:00,562.0,15,18.0,1020.0,16.1
2011-10-09 21:00:00,514.0,15,18.0,1021.0,19.23
2011-10-09 22:00:00,485.0,15,18.0,1022.0,23.25
2011-10-09 23:00:00,453.0,12,17.0,1023.0,26.38
2011-10-10 00:00:00,283.0,11,16.0,1023.0,0.89
2011-10-10 01:00:00,153.0,11,16.0,1024.0,1.78
2011-10-10 02:00:00,105.0,11,15.0,1024.0,0.89
2011-10-10 03:00:00,66.0,11,15.0,1023.0,0.89
2011-10-10 04:00:00,71.0,12,15.0,1024.0,0.89
2011-10-10 05:00:00,63.0,12,15.0,1024.0,1.78
2011-10-10 06:00:00,54.0,12,16.0,1025.0,0.89
2011-10-10 07:00:00,69.0,11,16.0,1025.0,1.79
2011-10-10 08:00:00,69.0,10,17.0,1026.0,1.79
2011-10-10 09:00:00,75.0,4,18.0,1027.0,3.13
2011-10-10 10:00:00,75.0,3,20.0,1027.0,6.26
2011-10-10 11:00:00,64.0,2,19.0,1026.0,1.79
2011-10-10 12:00:00,49.0,3,20.0,1026.0,3.58
2011-10-10 13:00:00,69.0,5,21.0,1025.0,1.79
2011-10-10 14:00:00,89.0,4,21.0,1025.0,3.58
2011-10-10 15:00:00,56.0,1,20.0,1024.0,7.6
2011-10-10 16:00:00,67.0,4,20.0,1024.0,10.73
2011-10-10 17:00:00,63.0,5,19.0,1024.0,12.52
2011-10-10 18:00:00,62.0,6,17.0,1025.0,14.31
2011-10-10 19:00:00,69.0,7,17.0,1025.0,16.1
2011-10-10 20:00:00,64.0,9,16.0,1026.0,16.99
2011-10-10 21:00:00,65.0,8,16.0,1026.0,0.89
2011-10-10 22:00:00,65.0,9,16.0,1026.0,1.78
2011-10-10 23:00:00,59.0,9,16.0,1026.0,0.89
2011-10-11 00:00:00,42.0,10,16.0,1025.0,0.89
2011-10-11 01:00:00,38.0,10,16.0,1025.0,1.79
2011-10-11 02:00:00,35.0,11,15.0,1025.0,2.68
2011-10-11 03:00:00,39.0,11,15.0,1025.0,0.45
2011-10-11 04:00:00,41.0,12,15.0,1025.0,0.89
2011-10-11 05:00:00,64.0,12,15.0,1025.0,1.78
2011-10-11 06:00:00,90.0,12,15.0,1025.0,2.67
2011-10-11 07:00:00,102.0,12,15.0,1026.0,0.89
2011-10-11 08:00:00,86.0,11,16.0,1026.0,2.68
2011-10-11 09:00:00,89.0,9,17.0,1027.0,1.79
2011-10-11 10:00:00,81.0,9,19.0,1026.0,2.68
2011-10-11 11:00:00,87.0,10,20.0,1025.0,3.57
2011-10-11 12:00:00,93.0,10,21.0,1023.0,5.36
2011-10-11 13:00:00,109.0,11,21.0,1023.0,3.13
2011-10-11 14:00:00,139.0,11,22.0,1022.0,6.26
2011-10-11 15:00:00,139.0,11,22.0,1021.0,8.05
2011-10-11 16:00:00,132.0,11,21.0,1021.0,9.84
2011-10-11 17:00:00,151.0,12,20.0,1021.0,12.97
2011-10-11 18:00:00,155.0,12,19.0,1021.0,16.99
2011-10-11 19:00:00,179.0,12,18.0,1021.0,18.78
2011-10-11 20:00:00,188.0,14,16.0,1021.0,19.67
2011-10-11 21:00:00,198.0,14,16.0,1022.0,20.56
2011-10-11 22:00:00,197.0,14,16.0,1021.0,0.89
2011-10-11 23:00:00,199.0,14,15.0,1021.0,0.89
2011-10-12 00:00:00,212.0,14,15.0,1021.0,1.78
2011-10-12 01:00:00,212.0,12,14.0,1021.0,0.89
2011-10-12 02:00:00,221.0,13,14.0,1020.0,1.78
2011-10-12 03:00:00,234.0,13,15.0,1020.0,3.57
2011-10-12 04:00:00,235.0,13,15.0,1019.0,4.46
2011-10-12 05:00:00,221.0,13,14.0,1019.0,0.89
2011-10-12 06:00:00,205.0,12,14.0,1019.0,0.89
2011-10-12 07:00:00,211.0,13,14.0,1019.0,0.89
2011-10-12 08:00:00,216.0,13,15.0,1019.0,1.79
2011-10-12 09:00:00,216.0,13,16.0,1020.0,0.89
2011-10-12 10:00:00,220.0,14,18.0,1019.0,1.78
2011-10-12 11:00:00,238.0,14,19.0,1018.0,2.67
2011-10-12 12:00:00,266.0,14,19.0,1017.0,3.56
2011-10-12 13:00:00,307.0,14,21.0,1016.0,4.45
2011-10-12 14:00:00,313.0,14,21.0,1015.0,1.79
2011-10-12 15:00:00,296.0,15,21.0,1014.0,1.79
2011-10-12 16:00:00,0.0,15,21.0,1015.0,0.89
2011-10-12 17:00:00,186.0,12,22.0,1014.0,3.13
2011-10-12 18:00:00,149.0,12,20.0,1014.0,4.92
2011-10-12 19:00:00,205.0,12,19.0,1014.0,8.05
2011-10-12 20:00:00,246.0,13,17.0,1015.0,0.89
2011-10-12 21:00:00,239.0,13,16.0,1015.0,1.79
2011-10-12 22:00:00,196.0,13,16.0,1015.0,3.58
2011-10-12 23:00:00,225.0,13,16.0,1015.0,5.37
2011-10-13 00:00:00,225.0,13,15.0,1014.0,7.16
2011-10-13 01:00:00,236.0,14,15.0,1014.0,8.95
2011-10-13 02:00:00,248.0,14,15.0,1014.0,10.74
2011-10-13 03:00:00,259.0,14,15.0,1013.0,12.53
2011-10-13 04:00:00,279.0,14,15.0,1013.0,14.32
2011-10-13 05:00:00,280.0,15,15.0,1012.0,0.89
2011-10-13 06:00:00,258.0,15,16.0,1012.0,3.13
2011-10-13 07:00:00,108.0,13,14.0,1012.0,7.15
2011-10-13 08:00:00,36.0,12,14.0,1012.0,12.07
2011-10-13 09:00:00,8.0,12,14.0,1012.0,15.2
2011-10-13 10:00:00,11.0,13,17.0,1012.0,20.12
2011-10-13 11:00:00,13.0,10,19.0,1011.0,1.79
2011-10-13 12:00:00,17.0,10,20.0,1011.0,1.79
2011-10-13 13:00:00,21.0,9,21.0,1010.0,0.89
2011-10-13 14:00:00,26.0,10,20.0,1010.0,1.79
2011-10-13 15:00:00,36.0,11,21.0,1009.0,4.92
2011-10-13 16:00:00,43.0,10,21.0,1009.0,8.05
2011-10-13 17:00:00,33.0,11,20.0,1009.0,12.97
2011-10-13 18:00:00,40.0,11,19.0,1010.0,16.1
2011-10-13 19:00:00,52.0,11,19.0,1011.0,3.13
2011-10-13 20:00:00,46.0,12,19.0,1011.0,3.13
2011-10-13 21:00:00,57.0,7,18.0,1011.0,7.15
2011-10-13 22:00:00,30.0,7,17.0,1012.0,10.28
2011-10-13 23:00:00,39.0,8,14.0,1011.0,0.89
2011-10-14 00:00:00,23.0,5,16.0,1011.0,4.02
2011-10-14 01:00:00,23.0,5,16.0,1012.0,8.04
2011-10-14 02:00:00,32.0,4,16.0,1011.0,11.17
2011-10-14 03:00:00,21.0,4,14.0,1011.0,15.19
2011-10-14 04:00:00,24.0,6,11.0,1011.0,18.32
2011-10-14 05:00:00,15.0,7,11.0,1011.0,0.89
2011-10-14 06:00:00,9.0,6,12.0,1011.0,1.79
2011-10-14 07:00:00,6.0,3,14.0,1012.0,6.71
2011-10-14 08:00:00,4.0,2,15.0,1012.0,14.76
2011-10-14 09:00:00,3.0,1,16.0,1012.0,20.57
2011-10-14 10:00:00,6.0,0,19.0,1012.0,28.62
2011-10-14 11:00:00,9.0,-2,18.0,1012.0,35.77
2011-10-14 12:00:00,5.0,-3,19.0,1011.0,44.71
2011-10-14 13:00:00,7.0,-4,20.0,1011.0,53.65
2011-10-14 14:00:00,13.0,-3,19.0,1010.0,62.59
2011-10-14 15:00:00,11.0,-3,18.0,1010.0,69.74
2011-10-14 16:00:00,10.0,-3,19.0,1010.0,73.76
2011-10-14 17:00:00,11.0,0,16.0,1010.0,0.89
2011-10-14 18:00:00,16.0,0,15.0,1010.0,1.79
2011-10-14 19:00:00,17.0,2,16.0,1011.0,4.02
2011-10-14 20:00:00,16.0,3,14.0,1011.0,4.02
2011-10-14 21:00:00,17.0,2,15.0,1011.0,4.02
2011-10-14 22:00:00,10.0,3,14.0,1011.0,11.17
2011-10-14 23:00:00,9.0,3,14.0,1011.0,18.32
2011-10-15 00:00:00,9.0,3,13.0,1011.0,23.24
2011-10-15 01:00:00,11.0,3,13.0,1010.0,27.26
2011-10-15 02:00:00,14.0,2,13.0,1011.0,32.18
2011-10-15 03:00:00,16.0,3,8.0,1010.0,35.31
2011-10-15 04:00:00,15.0,2,9.0,1010.0,38.44
2011-10-15 05:00:00,21.0,2,12.0,1010.0,43.36
2011-10-15 06:00:00,23.0,2,11.0,1010.0,48.28
2011-10-15 07:00:00,16.0,4,10.0,1010.0,50.07
2011-10-15 08:00:00,32.0,3,12.0,1010.0,53.2
2011-10-15 09:00:00,23.0,4,17.0,1009.0,57.22
2011-10-15 10:00:00,15.0,3,18.0,1009.0,64.37
2011-10-15 11:00:00,11.0,2,18.0,1009.0,71.52
2011-10-15 12:00:00,8.0,3,20.0,1008.0,80.46
2011-10-15 13:00:00,10.0,3,20.0,1007.0,89.4
2011-10-15 14:00:00,14.0,2,20.0,1007.0,100.58
2011-10-15 15:00:00,9.0,3,19.0,1008.0,112.65
2011-10-15 16:00:00,9.0,3,18.0,1008.0,124.72
2011-10-15 17:00:00,9.0,3,17.0,1009.0,130.53
2011-10-15 18:00:00,7.0,3,17.0,1009.0,139.47
2011-10-15 19:00:00,8.0,3,17.0,1009.0,144.39
2011-10-15 20:00:00,20.0,3,17.0,1009.0,147.52
2011-10-15 21:00:00,13.0,4,16.0,1010.0,150.65
2011-10-15 22:00:00,11.0,4,17.0,1009.0,154.67
2011-10-15 23:00:00,20.0,3,18.0,1009.0,159.59
2011-10-16 00:00:00,16.0,3,18.0,1010.0,4.02
2011-10-16 01:00:00,16.0,4,17.0,1010.0,3.13
2011-10-16 02:00:00,9.0,4,16.0,1010.0,7.15
2011-10-16 03:00:00,9.0,4,10.0,1010.0,1.79
2011-10-16 04:00:00,35.0,5,13.0,1010.0,5.81
2011-10-16 05:00:00,29.0,3,13.0,1011.0,3.13
2011-10-16 06:00:00,22.0,4,9.0,1012.0,6.26
2011-10-16 07:00:00,16.0,4,14.0,1013.0,0.89
2011-10-16 08:00:00,20.0,2,17.0,1014.0,3.13
2011-10-16 09:00:00,12.0,2,18.0,1014.0,4.02
2011-10-16 10:00:00,10.0,1,19.0,1014.0,4.02
2011-10-16 11:00:00,8.0,1,21.0,1014.0,8.04
2011-10-16 12:00:00,8.0,0,22.0,1013.0,17.87
2011-10-16 13:00:00,8.0,0,22.0,1012.0,27.7
2011-10-16 14:00:00,7.0,-1,23.0,1012.0,36.64
2011-10-16 15:00:00,7.0,-3,22.0,1013.0,46.47
2011-10-16 16:00:00,4.0,-3,21.0,1013.0,55.41
2011-10-16 17:00:00,3.0,-2,19.0,1014.0,60.33
2011-10-16 18:00:00,6.0,-1,18.0,1014.0,66.14
2011-10-16 19:00:00,10.0,-1,15.0,1015.0,71.06
2011-10-16 20:00:00,33.0,0,16.0,1015.0,76.87
2011-10-16 21:00:00,54.0,0,16.0,1016.0,4.02
2011-10-16 22:00:00,26.0,0,15.0,1017.0,7.15
2011-10-16 23:00:00,14.0,1,12.0,1018.0,1.79
2011-10-17 00:00:00,23.0,2,10.0,1018.0,0.45
2011-10-17 01:00:00,20.0,3,8.0,1019.0,1.34
2011-10-17 02:00:00,28.0,3,7.0,1020.0,2.23
2011-10-17 03:00:00,31.0,4,8.0,1020.0,0.89
2011-10-17 04:00:00,28.0,2,4.0,1021.0,3.13
2011-10-17 05:00:00,22.0,1,6.0,1022.0,4.02
2011-10-17 06:00:00,17.0,1,7.0,1022.0,5.81
2011-10-17 07:00:00,23.0,2,7.0,1023.0,0.45
2011-10-17 08:00:00,22.0,1,14.0,1025.0,1.79
2011-10-17 09:00:00,12.0,-1,16.0,1025.0,0.89
2011-10-17 10:00:00,11.0,-2,16.0,1025.0,1.78
2011-10-17 11:00:00,18.0,-3,18.0,1025.0,3.13
2011-10-17 12:00:00,9.0,-2,19.0,1024.0,6.26
2011-10-17 13:00:00,22.0,-1,19.0,1023.0,1.79
2011-10-17 14:00:00,16.0,-1,19.0,1023.0,3.13
2011-10-17 15:00:00,19.0,-1,19.0,1022.0,7.15
2011-10-17 16:00:00,21.0,-1,18.0,1022.0,10.28
2011-10-17 17:00:00,22.0,0,16.0,1022.0,13.41
2011-10-17 18:00:00,30.0,2,15.0,1022.0,15.2
2011-10-17 19:00:00,43.0,4,11.0,1023.0,0.89
2011-10-17 20:00:00,65.0,5,9.0,1023.0,1.34
2011-10-17 21:00:00,76.0,5,9.0,1024.0,0.89
2011-10-17 22:00:00,73.0,5,8.0,1024.0,0.89
2011-10-17 23:00:00,78.0,4,7.0,1024.0,0.89
2011-10-18 00:00:00,83.0,5,8.0,1024.0,2.68
2011-10-18 01:00:00,78.0,7,9.0,1025.0,0.89
2011-10-18 02:00:00,96.0,7,8.0,1025.0,1.78
2011-10-18 03:00:00,96.0,6,8.0,1025.0,2.67
2011-10-18 04:00:00,102.0,6,7.0,1025.0,3.56
2011-10-18 05:00:00,102.0,5,5.0,1025.0,0.89
2011-10-18 06:00:00,93.0,5,6.0,1026.0,4.02
2011-10-18 07:00:00,78.0,4,5.0,1026.0,5.81
2011-10-18 08:00:00,72.0,8,11.0,1027.0,1.79
2011-10-18 09:00:00,60.0,9,12.0,1027.0,3.58
2011-10-18 10:00:00,69.0,9,15.0,1026.0,5.37
2011-10-18 11:00:00,75.0,8,16.0,1026.0,0.89
2011-10-18 12:00:00,83.0,8,17.0,1025.0,1.78
2011-10-18 13:00:00,86.0,8,19.0,1024.0,2.67
2011-10-18 14:00:00,91.0,7,20.0,1023.0,4.46
2011-10-18 15:00:00,86.0,5,20.0,1022.0,3.13
2011-10-18 16:00:00,82.0,6,19.0,1022.0,4.92
2011-10-18 17:00:00,72.0,7,18.0,1022.0,6.71
2011-10-18 18:00:00,87.0,8,14.0,1022.0,7.6
2011-10-18 19:00:00,98.0,9,13.0,1022.0,0.89
2011-10-18 20:00:00,123.0,10,12.0,1022.0,1.34
2011-10-18 21:00:00,122.0,8,10.0,1023.0,0.89
2011-10-18 22:00:00,123.0,8,9.0,1023.0,1.78
2011-10-18 23:00:00,129.0,9,10.0,1023.0,0.89
2011-10-19 00:00:00,141.0,7,9.0,1023.0,0.89
2011-10-19 01:00:00,163.0,8,9.0,1023.0,0.89
2011-10-19 02:00:00,154.0,8,9.0,1023.0,1.34
2011-10-19 03:00:00,150.0,7,7.0,1023.0,0.89
2011-10-19 04:00:00,100.0,7,8.0,1022.0,1.78
2011-10-19 05:00:00,103.0,7,8.0,1023.0,3.57
2011-10-19 06:00:00,100.0,7,8.0,1023.0,5.36
2011-10-19 07:00:00,96.0,7,8.0,1023.0,7.15
2011-10-19 08:00:00,96.0,8,10.0,1023.0,10.28
2011-10-19 09:00:00,99.0,9,12.0,1023.0,12.07
2011-10-19 10:00:00,88.0,9,15.0,1023.0,13.86
2011-10-19 11:00:00,103.0,8,16.0,1023.0,15.65
2011-10-19 12:00:00,133.0,11,17.0,1022.0,3.13
2011-10-19 13:00:00,157.0,12,18.0,1021.0,6.26
2011-10-19 14:00:00,170.0,12,18.0,1020.0,9.39
2011-10-19 15:00:00,187.0,13,18.0,1020.0,12.52
2011-10-19 16:00:00,190.0,13,18.0,1019.0,15.65
2011-10-19 17:00:00,209.0,13,16.0,1019.0,17.44
2011-10-19 18:00:00,253.0,12,14.0,1020.0,19.23
2011-10-19 19:00:00,254.0,12,13.0,1021.0,0.89
2011-10-19 20:00:00,275.0,12,13.0,1021.0,1.34
2011-10-19 21:00:00,292.0,11,12.0,1021.0,2.23
2011-10-19 22:00:00,315.0,11,11.0,1022.0,3.12
2011-10-19 23:00:00,294.0,11,12.0,1022.0,1.79
2011-10-20 00:00:00,280.0,11,11.0,1021.0,0.89
2011-10-20 01:00:00,270.0,11,11.0,1021.0,1.34
2011-10-20 02:00:00,255.0,11,11.0,1021.0,2.23
2011-10-20 03:00:00,243.0,11,12.0,1020.0,0.89
2011-10-20 04:00:00,258.0,11,12.0,1020.0,0.89
2011-10-20 05:00:00,269.0,12,13.0,1020.0,0.89
2011-10-20 06:00:00,263.0,12,12.0,1021.0,1.78
2011-10-20 07:00:00,258.0,12,13.0,1020.0,1.79
2011-10-20 08:00:00,269.0,12,12.0,1021.0,2.68
2011-10-20 09:00:00,278.0,12,13.0,1022.0,0.89
2011-10-20 10:00:00,296.0,12,14.0,1022.0,1.79
2011-10-20 11:00:00,339.0,12,14.0,1022.0,3.58
2011-10-20 12:00:00,332.0,12,15.0,1021.0,5.37
2011-10-20 13:00:00,304.0,12,16.0,1020.0,7.16
2011-10-20 14:00:00,293.0,12,17.0,1019.0,10.29
2011-10-20 15:00:00,284.0,12,17.0,1019.0,12.08
2011-10-20 16:00:00,293.0,12,16.0,1019.0,0.89
2011-10-20 17:00:00,302.0,12,15.0,1019.0,1.78
2011-10-20 18:00:00,300.0,12,15.0,1020.0,1.79
2011-10-20 19:00:00,298.0,12,13.0,1020.0,0.89
2011-10-20 20:00:00,299.0,12,12.0,1021.0,0.89
2011-10-20 21:00:00,300.0,11,11.0,1021.0,1.78
2011-10-20 22:00:00,308.0,11,12.0,1021.0,2.67
2011-10-20 23:00:00,302.0,11,11.0,1021.0,3.56
2011-10-21 00:00:00,298.0,11,11.0,1021.0,4.45
2011-10-21 01:00:00,266.0,9,10.0,1021.0,5.34
2011-10-21 02:00:00,285.0,10,10.0,1021.0,0.89
2011-10-21 03:00:00,282.0,9,9.0,1020.0,0.89
2011-10-21 04:00:00,273.0,8,9.0,1020.0,0.89
2011-10-21 05:00:00,275.0,9,9.0,1021.0,1.78
2011-10-21 06:00:00,248.0,8,9.0,1021.0,2.67
2011-10-21 07:00:00,227.0,8,8.0,1021.0,1.79
2011-10-21 08:00:00,251.0,10,11.0,1021.0,3.58
2011-10-21 09:00:00,249.0,13,14.0,1021.0,0.89
2011-10-21 10:00:00,202.0,13,15.0,1021.0,1.78
2011-10-21 11:00:00,190.0,12,17.0,1020.0,2.67
2011-10-21 12:00:00,175.0,12,19.0,1020.0,3.56
2011-10-21 13:00:00,204.0,12,19.0,1019.0,4.45
2011-10-21 14:00:00,224.0,12,19.0,1018.0,1.79
2011-10-21 15:00:00,231.0,11,20.0,1018.0,1.79
2011-10-21 16:00:00,233.0,11,19.0,1018.0,1.79
2011-10-21 17:00:00,222.0,13,17.0,1018.0,2.68
2011-10-21 18:00:00,254.0,12,14.0,1018.0,3.57
2011-10-21 19:00:00,269.0,12,13.0,1019.0,0.89
2011-10-21 20:00:00,285.0,12,13.0,1019.0,0.89
2011-10-21 21:00:00,298.0,11,11.0,1019.0,0.89
2011-10-21 22:00:00,306.0,10,11.0,1019.0,1.78
2011-10-21 23:00:00,313.0,10,11.0,1019.0,2.67
2011-10-22 00:00:00,318.0,10,11.0,1019.0,0.45
2011-10-22 01:00:00,311.0,10,11.0,1019.0,0.9
2011-10-22 02:00:00,267.0,9,10.0,1019.0,1.35
2011-10-22 03:00:00,261.0,9,10.0,1018.0,0.89
2011-10-22 04:00:00,248.0,10,10.0,1018.0,2.68
2011-10-22 05:00:00,227.0,9,9.0,1018.0,4.47
2011-10-22 06:00:00,212.0,9,9.0,1018.0,6.26
2011-10-22 07:00:00,215.0,9,10.0,1018.0,8.05
2011-10-22 08:00:00,239.0,11,11.0,1019.0,9.84
2011-10-22 09:00:00,259.0,13,13.0,1019.0,1.79
2011-10-22 10:00:00,270.0,12,16.0,1018.0,3.13
2011-10-22 11:00:00,285.0,12,18.0,1018.0,4.92
2011-10-22 12:00:00,287.0,11,18.0,1018.0,6.71
2011-10-22 13:00:00,297.0,11,18.0,1017.0,8.5
2011-10-22 14:00:00,318.0,12,18.0,1016.0,0.89
2011-10-22 15:00:00,347.0,12,18.0,1016.0,1.79
2011-10-22 16:00:00,370.0,13,17.0,1016.0,3.58
2011-10-22 17:00:00,401.0,13,15.0,1015.0,4.47
2011-10-22 18:00:00,416.0,13,15.0,1016.0,0.89
2011-10-22 19:00:00,399.0,13,14.0,1016.0,1.78
2011-10-22 20:00:00,389.0,13,14.0,1016.0,1.79
2011-10-22 21:00:00,408.0,13,14.0,1016.0,0.89
2011-10-22 22:00:00,395.0,13,13.0,1017.0,1.78
2011-10-22 23:00:00,402.0,13,13.0,1016.0,0.89
2011-10-23 00:00:00,430.0,12,13.0,1016.0,0.89
2011-10-23 01:00:00,414.0,12,13.0,1016.0,1.79
2011-10-23 02:00:00,418.0,12,13.0,1017.0,0.89
2011-10-23 03:00:00,408.0,12,13.0,1016.0,1.79
2011-10-23 04:00:00,414.0,12,12.0,1016.0,0.89
2011-10-23 05:00:00,418.0,12,12.0,1016.0,1.78
2011-10-23 06:00:00,409.0,12,13.0,1017.0,3.13
2011-10-23 07:00:00,420.0,12,13.0,1017.0,4.92
2011-10-23 08:00:00,407.0,13,13.0,1018.0,8.05
2011-10-23 09:00:00,390.0,13,14.0,1019.0,11.18
2011-10-23 10:00:00,291.0,7,12.0,1020.0,20.12
2011-10-23 11:00:00,26.0,7,11.0,1021.0,8.94
2011-10-23 12:00:00,19.0,7,10.0,1022.0,7.15
2011-10-23 13:00:00,12.0,6,9.0,1022.0,14.3
2011-10-23 14:00:00,11.0,5,9.0,1022.0,22.35
2011-10-23 15:00:00,8.0,4,10.0,1023.0,5.81
2011-10-23 16:00:00,16.0,3,9.0,1024.0,12.96
2011-10-23 17:00:00,12.0,2,9.0,1025.0,17.88
2011-10-23 18:00:00,13.0,1,9.0,1026.0,22.8
2011-10-23 19:00:00,13.0,0,9.0,1026.0,27.72
2011-10-23 20:00:00,18.0,-1,9.0,1027.0,31.74
2011-10-23 21:00:00,17.0,0,7.0,1028.0,33.53
2011-10-23 22:00:00,16.0,-1,5.0,1028.0,1.79
2011-10-23 23:00:00,9.0,1,4.0,1028.0,0.89
2011-10-24 00:00:00,7.0,1,3.0,1028.0,0.89
2011-10-24 01:00:00,6.0,1,2.0,1028.0,0.89
2011-10-24 02:00:00,6.0,1,2.0,1028.0,0.89
2011-10-24 03:00:00,8.0,0,1.0,1028.0,1.79
2011-10-24 04:00:00,9.0,0,1.0,1028.0,3.58
2011-10-24 05:00:00,15.0,-2,-1.0,1028.0,6.71
2011-10-24 06:00:00,15.0,-1,1.0,1029.0,8.5
2011-10-24 07:00:00,12.0,-1,3.0,1029.0,11.63
2011-10-24 08:00:00,11.0,1,6.0,1030.0,13.42
2011-10-24 09:00:00,18.0,-3,12.0,1030.0,16.55
2011-10-24 10:00:00,16.0,-6,13.0,1029.0,20.57
2011-10-24 11:00:00,8.0,-7,13.0,1029.0,22.36
2011-10-24 12:00:00,6.0,-7,14.0,1028.0,3.13
2011-10-24 13:00:00,7.0,-7,14.0,1027.0,1.79
2011-10-24 14:00:00,16.0,-5,16.0,1026.0,2.68
2011-10-24 15:00:00,9.0,-6,15.0,1026.0,1.79
2011-10-24 16:00:00,9.0,-5,14.0,1026.0,4.92
2011-10-24 17:00:00,24.0,-4,13.0,1026.0,0.89
2011-10-24 18:00:00,35.0,1,7.0,1028.0,1.78
2011-10-24 19:00:00,0.0,0,4.0,1029.0,1.79
2011-10-24 20:00:00,60.0,0,5.0,1029.0,3.58
2011-10-24 21:00:00,38.0,-6,9.0,1030.0,5.37
2011-10-24 22:00:00,45.0,-6,8.0,1031.0,0.89
2011-10-24 23:00:00,9.0,-6,5.0,1031.0,1.79
2011-10-25 00:00:00,8.0,-6,4.0,1031.0,4.92
